x y z Bx By Bz Ex Ey Ez
-8.709677e+00 8.709677e+00 4.193548e+00 -2.937951e-08 2.937951e-08 -3.124886e-08 0.000000e+00 0.000000e+00 0.000000e+00
-8.709677e+00 8.709677e+00 4.838710e+00 -3.114950e-08 3.114950e-08 -2.584255e-08 0.000000e+00 0.000000e+00 0.000000e+00
-8.709677e+00 8.709677e+00 5.483871e+00 -3.215783e-08 3.215783e-08 -2.055112e-08 0.000000e+00 0.000000e+00 0.000000e+00
-8.709677e+00 8.709677e+00 6.129032e+00 -3.248942e-08 3.248942e-08 -1.553750e-08 0.000000e+00 0.000000e+00 0.000000e+00
-8.709677e+00 8.709677e+00 6.774194e+00 -3.224608e-08 3.224608e-08 -1.091931e-08 0.000000e+00 0.000000e+00 0.000000e+00
-8.709677e+00 8.709677e+00 7.419355e+00 -3.153576e-08 3.153576e-08 -6.770963e-09 0.000000e+00 0.000000e+00 0.000000e+00
-8.709677e+00 8.709677e+00 8.064516e+00 -3.046400e-08 3.046400e-08 -3.129142e-09 0.000000e+00 0.000000e+00 0.000000e+00
-8.709677e+00 8.709677e+00 8.709677e+00 -2.912808e-08 2.912808e-08 -1.279931e-16 0.000000e+00 0.000000e+00 0.000000e+00
-8.709677e+00 8.709677e+00 9.354839e+00 -2.761345e-08 2.761345e-08 2.633211e-09 0.000000e+00 0.000000e+00 0.000000e+00
-8.709677e+00 8.709677e+00 1.000000e+01 -2.599214e-08 2.599214e-08 4.803009e-09 0.000000e+00 0.000000e+00 0.000000e+00
-8.709677e+00 9.354839e+00 -1.000000e+01 2.321140e-08 -2.493077e-08 3.253849e-09 0.000000e+00 0.000000e+00 0.000000e+00
-8.709677e+00 9.354839e+00 -9.354839e+00 2.451744e-08 -2.633354e-08 1.168988e-09 0.000000e+00 0.000000e+00 0.000000e+00
-8.709677e+00 9.354839e+00 -8.709677e+00 2.570907e-08 -2.761345e-08 -1.316606e-09 0.000000e+00 0.000000e+00 0.000000e+00
-8.709677e+00 9.354839e+00 -8.064516e+00 2.672537e-08 -2.870503e-08 -4.223269e-09 0.000000e+00 0.000000e+00 0.000000e+00
-8.709677e+00 9.354839e+00 -7.419355e+00 2.749583e-08 -2.953256e-08 -7.556557e-09 0.000000e+00 0.000000e+00 0.000000e+00
-8.709677e+00 9.354839e+00 -6.774194e+00 2.794211e-08 -3.001190e-08 -1.130169e-08 0.000000e+00 0.000000e+00 0.000000e+00
-8.709677e+00 9.354839e+00 -6.129032e+00 2.798131e-08 -3.005400e-08 -1.541790e-08 0.000000e+00 0.000000e+00 0.000000e+00
-8.709677e+00 9.354839e+00 -5.483871e+00 2.753091e-08 -2.957023e-08 -1.983345e-08 0.000000e+00 0.000000e+00 0.000000e+00
-8.709677e+00 9.354839e+00 -4.838710e+00 2.651552e-08 -2.847964e-08 -2.444229e-08 0.000000e+00 0.000000e+00 0.000000e+00
-8.709677e+00 9.354839e+00 -4.193548e+00 2.487508e-08 -2.671768e-08 -2.910361e-08 0.000000e+00 0.000000e+00 0.000000e+00
-8.709677e+00 9.354839e+00 -3.548387e+00 2.257375e-08 -2.424588e-08 -3.364528e-08 0.000000e+00 0.000000e+00 0.000000e+00
-8.709677e+00 9.354839e+00 -2.903226e+00 1.960852e-08 -2.106101e-08 -3.787216e-08 0.000000e+00 0.000000e+00 0.000000e+00
-8.709677e+00 9.354839e+00 -2.258065e+00 1.601589e-08 -1.720225e-08 -4.157917e-08 0.000000e+00 0.000000e+00 0.000000e+00
-8.709677e+00 9.354839e+00 -1.612903e+00 1.187513e-08 -1.275477e-08 -4.456839e-08 0.000000e+00 0.000000e+00 0.000000e+00
-8.709677e+00 9.354839e+00 -9.677419e-01 7.306948e-09 -7.848204e-09 -4.666825e-08 0.000000e+00 0.000000e+00 0.000000e+00
-8.709677e+00 9.354839e+00 -3.225806e-01 2.466776e-09 -2.649500e-09 -4.775190e-08 0.000000e+00 0.000000e+00 0.000000e+00
-8.709677e+00 9.354839e+00 3.225806e-01 -2.466776e-09 2.649500e-09 -4.775190e-08 0.000000e+00 0.000000e+00 0.000000e+00
-8.709677e+00 9.354839e+00 9.677419e-01 -7.306948e-09 7.848204e-09 -4.666825e-08 0.000000e+00 0.000000e+00 0.000000e+00
-8.709677e+00 9.354839e+00 1.612903e+00 -1.187513e-08 1.275477e-08 -4.456839e-08 0.000000e+00 0.000000e+00 0.000000e+00
-8.709677e+00 9.354839e+00 2.258065e+00 -1.601589e-08 1.720225e-08 -4.157917e-08 0.000000e+00 0.000000e+00 0.000000e+00
-8.709677e+00 9.354839e+00 2.903226e+00 -1.960852e-08 2.106101e-08 -3.787216e-08 0.000000e+00 0.000000e+00 0.000000e+00
-8.709677e+00 9.354839e+00 3.548387e+00 -2.257375e-08 2.424588e-08 -3.364528e-08 0.000000e+00 0.000000e+00 0.000000e+00
-8.709677e+00 9.354839e+00 4.193548e+00 -2.487508e-08 2.671768e-08 -2.910361e-08 0.000000e+00 0.000000e+00 0.000000e+00
-8.709677e+00 9.354839e+00 4.838710e+00 -2.651552e-08 2.847964e-08 -2.444229e-08 0.000000e+00 0.000000e+00 0.000000e+00
-8.709677e+00 9.354839e+00 5.483871e+00 -2.753091e-08 2.957023e-08 -1.983345e-08 0.000000e+00 0.000000e+00 0.000000e+00
-8.709677e+00 9.354839e+00 6.129032e+00 -2.798131e-08 3.005400e-08 -1.541790e-08 0.000000e+00 0.000000e+00 0.000000e+00
-8.709677e+00 9.354839e+00 6.774194e+00 -2.794211e-08 3.001190e-08 -1.130169e-08 0.000000e+00 0.000000e+00 0.000000e+00
-8.709677e+00 9.354839e+00 7.419355e+00 -2.749583e-08 2.953256e-08 -7.556557e-09 0.000000e+00 0.000000e+00 0.000000e+00
-8.709677e+00 9.354839e+00 8.064516e+00 -2.672537e-08 2.870503e-08 -4.223269e-09 0.000000e+00 0.000000e+00 0.000000e+00
-8.709677e+00 9.354839e+00 8.709677e+00 -2.570907e-08 2.761345e-08 -1.316606e-09 0.000000e+00 0.000000e+00 0.000000e+00
-8.709677e+00 9.354839e+00 9.354839e+00 -2.451744e-08 2.633354e-08 1.168988e-09 0.000000e+00 0.000000e+00 0.000000e+00
-8.709677e+00 9.354839e+00 1.000000e+01 -2.321140e-08 2.493077e-08 3.253849e-09 0.000000e+00 0.000000e+00 0.000000e+00
-8.709677e+00 1.000000e+01 -1.000000e+01 2.067319e-08 -2.373588e-08 1.910068e-09 0.000000e+00 0.000000e+00 0.000000e+00
-8.709677e+00 1.000000e+01 -9.354839e+00 2.171389e-08 -2.493077e-08 -7.395120e-11 0.000000e+00 0.000000e+00 0.000000e+00
-8.709677e+00 1.000000e+01 -8.709677e+00 2.263832e-08 -2.599214e-08 -2.401505e-09 0.000000e+00 0.000000e+00 0.000000e+00
-8.709677e+00 1.000000e+01 -8.064516e+00 2.339552e-08 -2.686152e-08 -5.083470e-09 0.000000e+00 0.000000e+00 0.000000e+00
-8.709677e+00 1.000000e+01 -7.419355e+00 2.392791e-08 -2.747278e-08 -8.117250e-09 0.000000e+00 0.000000e+00 0.000000e+00
-8.709677e+00 1.000000e+01 -6.774194e+00 2.417301e-08 -2.775420e-08 -1.148254e-08 0.000000e+00 0.000000e+00 0.000000e+00
-8.709677e+00 1.000000e+01 -6.129032e+00 2.406631e-08 -2.763169e-08 -1.513723e-08 0.000000e+00 0.000000e+00 0.000000e+00
-8.709677e+00 1.000000e+01 -5.483871e+00 2.354532e-08 -2.703351e-08 -1.901408e-08 0.000000e+00 0.000000e+00 0.000000e+00
-8.709677e+00 1.000000e+01 -4.838710e+00 2.255482e-08 -2.589628e-08 -2.301891e-08 0.000000e+00 0.000000e+00 0.000000e+00
-8.709677e+00 1.000000e+01 -4.193548e+00 2.105305e-08 -2.417202e-08 -2.703107e-08 0.000000e+00 0.000000e+00 0.000000e+00
-8.709677e+00 1.000000e+01 -3.548387e+00 1.901808e-08 -2.183557e-08 -3.090705e-08 0.000000e+00 0.000000e+00 0.000000e+00
-8.709677e+00 1.000000e+01 -2.903226e+00 1.645380e-08 -1.889140e-08 -3.448753e-08 0.000000e+00 0.000000e+00 0.000000e+00
-8.709677e+00 1.000000e+01 -2.258065e+00 1.339427e-08 -1.537861e-08 -3.760791e-08 0.000000e+00 0.000000e+00 0.000000e+00
-8.709677e+00 1.000000e+01 -1.612903e+00 9.905577e-09 -1.137307e-08 -4.011147e-08 0.000000e+00 0.000000e+00 0.000000e+00
-8.709677e+00 1.000000e+01 -9.677419e-01 6.084262e-09 -6.985634e-09 -4.186373e-08 0.000000e+00 0.000000e+00 0.000000e+00
-8.709677e+00 1.000000e+01 -3.225806e-01 2.052159e-09 -2.356183e-09 -4.276599e-08 0.000000e+00 0.000000e+00 0.000000e+00
-8.709677e+00 1.000000e+01 3.225806e-01 -2.052159e-09 2.356183e-09 -4.276599e-08 0.000000e+00 0.000000e+00 0.000000e+00
-8.709677e+00 1.000000e+01 9.677419e-01 -6.084262e-09 6.985634e-09 -4.186373e-08 0.000000e+00 0.000000e+00 0.000000e+00
-8.709677e+00 1.000000e+01 1.612903e+00 -9.905577e-09 1.137307e-08 -4.011147e-08 0.000000e+00 0.000000e+00 0.000000e+00
-8.709677e+00 1.000000e+01 2.258065e+00 -1.339427e-08 1.537861e-08 -3.760791e-08 0.000000e+00 0.000000e+00 0.000000e+00
-8.709677e+00 1.000000e+01 2.903226e+00 -1.645380e-08 1.889140e-08 -3.448753e-08 0.000000e+00 0.000000e+00 0.000000e+00
-8.709677e+00 1.000000e+01 3.548387e+00 -1.901808e-08 2.183557e-08 -3.090705e-08 0.000000e+00 0.000000e+00 0.000000e+00
-8.709677e+00 1.000000e+01 4.193548e+00 -2.105305e-08 2.417202e-08 -2.703107e-08 0.000000e+00 0.000000e+00 0.000000e+00
-8.709677e+00 1.000000e+01 4.838710e+00 -2.255482e-08 2.589628e-08 -2.301891e-08 0.000000e+00 0.000000e+00 0.000000e+00
-8.709677e+00 1.000000e+01 5.483871e+00 -2.354532e-08 2.703351e-08 -1.901408e-08 0.000000e+00 0.000000e+00 0.000000e+00
-8.709677e+00 1.000000e+01 6.129032e+00 -2.406631e-08 2.763169e-08 -1.513723e-08 0.000000e+00 0.000000e+00 0.000000e+00
-8.709677e+00 1.000000e+01 6.774194e+00 -2.417301e-08 2.775420e-08 -1.148254e-08 0.000000e+00 0.000000e+00 0.000000e+00
-8.709677e+00 1.000000e+01 7.419355e+00 -2.392791e-08 2.747278e-08 -8.117250e-09 0.000000e+00 0.000000e+00 0.000000e+00
-8.709677e+00 1.000000e+01 8.064516e+00 -2.339552e-08 2.686152e-08 -5.083470e-09 0.000000e+00 0.000000e+00 0.000000e+00
-8.709677e+00 1.000000e+01 8.709677e+00 -2.263832e-08 2.599214e-08 -2.401505e-09 0.000000e+00 0.000000e+00 0.000000e+00
-8.709677e+00 1.000000e+01 9.354839e+00 -2.171389e-08 2.493077e-08 -7.395120e-11 0.000000e+00 0.000000e+00 0.000000e+00
-8.709677e+00 1.000000e+01 1.000000e+01 -2.067319e-08 2.373588e-08 1.910068e-09 0.000000e+00 0.000000e+00 0.000000e+00
-8.064516e+00 -1.000000e+01 -1.000000e+01 2.115610e-08 2.623357e-08 3.057398e-09 0.000000e+00 0.000000e+00 0.000000e+00
-8.064516e+00 -1.000000e+01 -9.354839e+00 2.232903e-08 2.768800e-08 9.855572e-10 0.000000e+00 0.000000e+00 0.000000e+00
-8.064516e+00 -1.000000e+01 -8.709677e+00 2.339552e-08 2.901044e-08 -1.478828e-09 0.000000e+00 0.000000e+00 0.000000e+00
-8.064516e+00 -1.000000e+01 -8.064516e+00 2.430046e-08 3.013257e-08 -4.354643e-09 0.000000e+00 0.000000e+00 0.000000e+00
-8.064516e+00 -1.000000e+01 -7.419355e+00 2.498033e-08 3.097561e-08 -7.646155e-09 0.000000e+00 0.000000e+00 0.000000e+00
-8.064516e+00 -1.000000e+01 -6.774194e+00 2.536479e-08 3.145234e-08 -1.133766e-08 0.000000e+00 0.000000e+00 0.000000e+00
-8.064516e+00 -1.000000e+01 -6.129032e+00 2.537962e-08 3.147072e-08 -1.538806e-08 0.000000e+00 0.000000e+00 0.000000e+00
-8.064516e+00 -1.000000e+01 -5.483871e+00 2.495124e-08 3.093953e-08 -1.972615e-08 0.000000e+00 0.000000e+00 0.000000e+00
-8.064516e+00 -1.000000e+01 -4.838710e+00 2.401273e-08 2.977578e-08 -2.424752e-08 0.000000e+00 0.000000e+00 0.000000e+00
-8.064516e+00 -1.000000e+01 -4.193548e+00 2.251111e-08 2.791378e-08 -2.881422e-08 0.000000e+00 0.000000e+00 0.000000e+00
-8.064516e+00 -1.000000e+01 -3.548387e+00 2.041527e-08 2.531494e-08 -3.325834e-08 0.000000e+00 0.000000e+00 0.000000e+00
-8.064516e+00 -1.000000e+01 -2.903226e+00 1.772351e-08 2.197716e-08 -3.739005e-08 0.000000e+00 0.000000e+00 0.000000e+00
-8.064516e+00 -1.000000e+01 -2.258065e+00 1.446938e-08 1.794203e-08 -4.101036e-08 0.000000e+00 0.000000e+00 0.000000e+00
-8.064516e+00 -1.000000e+01 -1.612903e+00 1.072451e-08 1.329839e-08 -4.392760e-08 0.000000e+00 0.000000e+00 0.000000e+00
-8.064516e+00 -1.000000e+01 -9.677419e-01 6.597295e-09 8.180645e-09 -4.597581e-08 0.000000e+00 0.000000e+00 0.000000e+00
-8.064516e+00 -1.000000e+01 -3.225806e-01 2.226917e-09 2.761377e-09 -4.703249e-08 0.000000e+00 0.000000e+00 0.000000e+00
-8.064516e+00 -1.000000e+01 3.225806e-01 -2.226917e-09 -2.761377e-09 -4.703249e-08 0.000000e+00 0.000000e+00 0.000000e+00
-8.064516e+00 -1.000000e+01 9.677419e-01 -6.597295e-09 -8.180645e-09 -4.597581e-08 0.000000e+00 0.000000e+00 0.000000e+00
-8.064516e+00 -1.000000e+01 1.612903e+00 -1.072451e-08 -1.329839e-08 -4.392760e-08 0.000000e+00 0.000000e+00 0.000000e+00
-8.064516e+00 -1.000000e+01 2.258065e+00 -1.446938e-08 -1.794203e-08 -4.101036e-08 0.000000e+00 0.000000e+00 0.000000e+00
-8.064516e+00 -1.000000e+01 2.903226e+00 -1.772351e-08 -2.197716e-08 -3.739005e-08 0.000000e+00 0.000000e+00 0.000000e+00
-8.064516e+00 -1.000000e+01 3.548387e+00 -2.041527e-08 -2.531494e-08 -3.325834e-08 0.000000e+00 0.000000e+00 0.000000e+00
-8.064516e+00 -1.000000e+01 4.193548e+00 -2.251111e-08 -2.791378e-08 -2.881422e-08 0.000000e+00 0.000000e+00 0.000000e+00
-8.064516e+00 -1.000000e+01 4.838710e+00 -2.401273e-08 -2.977578e-08 -2.424752e-08 0.000000e+00 0.000000e+00 0.000000e+00
-8.064516e+00 -1.000000e+01 5.483871e+00 -2.495124e-08 -3.093953e-08 -1.972615e-08 0.000000e+00 0.000000e+00 0.000000e+00
-8.064516e+00 -1.000000e+01 6.129032e+00 -2.537962e-08 -3.147072e-08 -1.538806e-08 0.000000e+00 0.000000e+00 0.000000e+00
-8.064516e+00 -1.000000e+01 6.774194e+00 -2.536479e-08 -3.145234e-08 -1.133766e-08 0.000000e+00 0.000000e+00 0.000000e+00
-8.064516e+00 -1.000000e+01 7.419355e+00 -2.498033e-08 -3.097561e-08 -7.646155e-09 0.000000e+00 0.000000e+00 0.000000e+00
-8.064516e+00 -1.000000e+01 8.064516e+00 -2.430046e-08 -3.013257e-08 -4.354643e-09 0.000000e+00 0.000000e+00 0.000000e+00
-8.064516e+00 -1.000000e+01 8.709677e+00 -2.339552e-08 -2.901044e-08 -1.478828e-09 0.000000e+00 0.000000e+00 0.000000e+00
-8.064516e+00 -1.000000e+01 9.354839e+00 -2.232903e-08 -2.768800e-08 9.855572e-10 0.000000e+00 0.000000e+00 0.000000e+00
-8.064516e+00 -1.000000e+01 1.000000e+01 -2.115610e-08 -2.623357e-08 3.057398e-09 0.000000e+00 0.000000e+00 0.000000e+00
-8.064516e+00 -9.354839e+00 -1.000000e+01 2.386897e-08 2.768800e-08 4.681397e-09 0.000000e+00 0.000000e+00 0.000000e+00
-8.064516e+00 -9.354839e+00 -9.354839e+00 2.534693e-08 2.940244e-08 2.517212e-09 0.000000e+00 0.000000e+00 0.000000e+00
-8.064516e+00 -9.354839e+00 -8.709677e+00 2.672537e-08 3.100143e-08 -1.055819e-10 0.000000e+00 0.000000e+00 0.000000e+00
-8.064516e+00 -9.354839e+00 -8.064516e+00 2.793838e-08 3.240852e-08 -3.218502e-09 0.000000e+00 0.000000e+00 0.000000e+00
-8.064516e+00 -9.354839e+00 -7.419355e+00 2.890793e-08 3.353319e-08 -6.837353e-09 0.000000e+00 0.000000e+00 0.000000e+00
-8.064516e+00 -9.354839e+00 -6.774194e+00 2.954533e-08 3.427259e-08 -1.095522e-08 0.000000e+00 0.000000e+00 0.000000e+00
-8.064516e+00 -9.354839e+00 -6.129032e+00 2.975456e-08 3.451529e-08 -1.553501e-08 0.000000e+00 0.000000e+00 0.000000e+00
-8.064516e+00 -9.354839e+00 -5.483871e+00 2.943760e-08 3.414762e-08 -2.050243e-08 0.000000e+00 0.000000e+00 0.000000e+00
-8.064516e+00 -9.354839e+00 -4.838710e+00 2.850221e-08 3.306257e-08 -2.574067e-08 0.000000e+00 0.000000e+00 0.000000e+00
-8.064516e+00 -9.354839e+00 -4.193548e+00 2.687171e-08 3.117118e-08 -3.108850e-08 0.000000e+00 0.000000e+00 0.000000e+00
-8.064516e+00 -9.354839e+00 -3.548387e+00 2.449609e-08 2.841546e-08 -3.634328e-08 0.000000e+00 0.000000e+00 0.000000e+00
-8.064516e+00 -9.354839e+00 -2.903226e+00 2.136304e-08 2.478113e-08 -4.127023e-08 0.000000e+00 0.000000e+00 0.000000e+00
-8.064516e+00 -9.354839e+00 -2.258065e+00 1.750704e-08 2.030817e-08 -4.561835e-08 0.000000e+00 0.000000e+00 0.000000e+00
-8.064516e+00 -9.354839e+00 -1.612903e+00 1.301434e-08 1.509664e-08 -4.914216e-08 0.000000e+00 0.000000e+00 0.000000e+00
-8.064516e+00 -9.354839e+00 -9.677419e-01 8.022090e-09 9.305625e-09 -5.162661e-08 0.000000e+00 0.000000e+00 0.000000e+00
-8.064516e+00 -9.354839e+00 -3.225806e-01 2.710635e-09 3.144337e-09 -5.291160e-08 0.000000e+00 0.000000e+00 0.000000e+00
-8.064516e+00 -9.354839e+00 3.225806e-01 -2.710635e-09 -3.144337e-09 -5.291160e-08 0.000000e+00 0.000000e+00 0.000000e+00
-8.064516e+00 -9.354839e+00 9.677419e-01 -8.022090e-09 -9.305625e-09 -5.162661e-08 0.000000e+00 0.000000e+00 0.000000e+00
-8.064516e+00 -9.354839e+00 1.612903e+00 -1.301434e-08 -1.509664e-08 -4.914216e-08 0.000000e+00 0.000000e+00 0.000000e+00
-8.064516e+00 -9.354839e+00 2.258065e+00 -1.750704e-08 -2.030817e-08 -4.561835e-08 0.000000e+00 0.000000e+00 0.000000e+00
-8.064516e+00 -9.354839e+00 2.903226e+00 -2.136304e-08 -2.478113e-08 -4.127023e-08 0.000000e+00 0.000000e+00 0.000000e+00
-8.064516e+00 -9.354839e+00 3.548387e+00 -2.449609e-08 -2.841546e-08 -3.634328e-08 0.000000e+00 0.000000e+00 0.000000e+00
-8.064516e+00 -9.354839e+00 4.193548e+00 -2.687171e-08 -3.117118e-08 -3.108850e-08 0.000000e+00 0.000000e+00 0.000000e+00
-8.064516e+00 -9.354839e+00 4.838710e+00 -2.850221e-08 -3.306257e-08 -2.574067e-08 0.000000e+00 0.000000e+00 0.000000e+00
-8.064516e+00 -9.354839e+00 5.483871e+00 -2.943760e-08 -3.414762e-08 -2.050243e-08 0.000000e+00 0.000000e+00 0.000000e+00
-8.064516e+00 -9.354839e+00 6.129032e+00 -2.975456e-08 -3.451529e-08 -1.553501e-08 0.000000e+00 0.000000e+00 0.000000e+00
-8.064516e+00 -9.354839e+00 6.774194e+00 -2.954533e-08 -3.427259e-08 -1.095522e-08 0.000000e+00 0.000000e+00 0.000000e+00
-8.064516e+00 -9.354839e+00 7.419355e+00 -2.890793e-08 -3.353319e-08 -6.837353e-09 0.000000e+00 0.000000e+00 0.000000e+00
-8.064516e+00 -9.354839e+00 8.064516e+00 -2.793838e-08 -3.240852e-08 -3.218502e-09 0.000000e+00 0.000000e+00 0.000000e+00
-8.064516e+00 -9.354839e+00 8.709677e+00 -2.672537e-08 -3.100143e-08 -1.055819e-10 0.000000e+00 0.000000e+00 0.000000e+00
-8.064516e+00 -9.354839e+00 9.354839e+00 -2.534693e-08 -2.940244e-08 2.517212e-09 0.000000e+00 0.000000e+00 0.000000e+00
-8.064516e+00 -9.354839e+00 1.000000e+01 -2.386897e-08 -2.768800e-08 4.681397e-09 0.000000e+00 0.000000e+00 0.000000e+00
-8.064516e+00 -8.709677e+00 -1.000000e+01 2.686152e-08 2.901044e-08 6.562298e-09 0.000000e+00 0.000000e+00 0.000000e+00
-8.064516e+00 -8.709677e+00 -9.354839e+00 2.870503e-08 3.100143e-08 4.328851e-09 0.000000e+00 0.000000e+00 0.000000e+00
-8.064516e+00 -8.709677e+00 -8.709677e+00 3.046400e-08 3.290112e-08 1.564571e-09 0.000000e+00 0.000000e+00 0.000000e+00
-8.064516e+00 -8.709677e+00 -8.064516e+00 3.206062e-08 3.462547e-08 -1.778296e-09 0.000000e+00 0.000000e+00 0.000000e+00
-8.064516e+00 -8.709677e+00 -7.419355e+00 3.340015e-08 3.607216e-08 -5.731272e-09 0.000000e+00 0.000000e+00 0.000000e+00
-8.064516e+00 -8.709677e+00 -6.774194e+00 3.437198e-08 3.712173e-08 -1.030068e-08 0.000000e+00 0.000000e+00 0.000000e+00
-8.064516e+00 -8.709677e+00 -6.129032e+00 3.485296e-08 3.764119e-08 -1.545759e-08 0.000000e+00 0.000000e+00 0.000000e+00
-8.064516e+00 -8.709677e+00 -5.483871e+00 3.471374e-08 3.749083e-08 -2.112773e-08 0.000000e+00 0.000000e+00 0.000000e+00
-8.064516e+00 -8.709677e+00 -4.838710e+00 3.382846e-08 3.653474e-08 -2.718305e-08 0.000000e+00 0.000000e+00 0.000000e+00
-8.064516e+00 -8.709677e+00 -4.193548e+00 3.208780e-08 3.465482e-08 -3.343713e-08 0.000000e+00 0.000000e+00 0.000000e+00
-8.064516e+00 -8.709677e+00 -3.548387e+00 2.941433e-08 3.176748e-08 -3.964695e-08 0.000000e+00 0.000000e+00 0.000000e+00
-8.064516e+00 -8.709677e+00 -2.903226e+00 2.577859e-08 2.784087e-08 -4.552307e-08 0.000000e+00 0.000000e+00 0.000000e+00
-8.064516e+00 -8.709677e+00 -2.258065e+00 2.121291e-08 2.290994e-08 -5.074936e-08 0.000000e+00 0.000000e+00 0.000000e+00
-8.064516e+00 -8.709677e+00 -1.612903e+00 1.581997e-08 1.708557e-08 -5.501131e-08 0.000000e+00 0.000000e+00 0.000000e+00
-8.064516e+00 -8.709677e+00 -9.677419e-01 9.773001e-09 1.055484e-08 -5.802991e-08 0.000000e+00 0.000000e+00 0.000000e+00
-8.064516e+00 -8.709677e+00 -3.225806e-01 3.305964e-09 3.570441e-09 -5.959551e-08 0.000000e+00 0.000000e+00 0.000000e+00
-8.064516e+00 -8.709677e+00 3.225806e-01 -3.305964e-09 -3.570441e-09 -5.959551e-08 0.000000e+00 0.000000e+00 0.000000e+00
-8.064516e+00 -8.709677e+00 9.677419e-01 -9.773001e-09 -1.055484e-08 -5.802991e-08 0.000000e+00 0.000000e+00 0.000000e+00
-8.064516e+00 -8.709677e+00 1.612903e+00 -1.581997e-08 -1.708557e-08 -5.501131e-08 0.000000e+00 0.000000e+00 0.000000e+00
-8.064516e+00 -8.709677e+00 2.258065e+00 -2.121291e-08 -2.290994e-08 -5.074936e-08 0.000000e+00 0.000000e+00 0.000000e+00
-8.064516e+00 -8.709677e+00 2.903226e+00 -2.577859e-08 -2.784087e-08 -4.552307e-08 0.000000e+00 0.000000e+00 0.000000e+00
-8.064516e+00 -8.709677e+00 3.548387e+00 -2.941433e-08 -3.176748e-08 -3.964695e-08 0.000000e+00 0.000000e+00 0.000000e+00
-8.064516e+00 -8.709677e+00 4.193548e+00 -3.208780e-08 -3.465482e-08 -3.343713e-08 0.000000e+00 0.000000e+00 0.000000e+00
-8.064516e+00 -8.709677e+00 4.838710e+00 -3.382846e-08 -3.653474e-08 -2.718305e-08 0.000000e+00 0.000000e+00 0.000000e+00
-8.064516e+00 -8.709677e+00 5.483871e+00 -3.471374e-08 -3.749083e-08 -2.112773e-08 0.000000e+00 0.000000e+00 0.000000e+00
-8.064516e+00 -8.709677e+00 6.129032e+00 -3.485296e-08 -3.764119e-08 -1.545759e-08 0.000000e+00 0.000000e+00 0.000000e+00
-8.064516e+00 -8.709677e+00 6.774194e+00 -3.437198e-08 -3.712173e-08 -1.030068e-08 0.000000e+00 0.000000e+00 0.000000e+00
-8.064516e+00 -8.709677e+00 7.419355e+00 -3.340015e-08 -3.607216e-08 -5.731272e-09 0.000000e+00 0.000000e+00 0.000000e+00
-8.064516e+00 -8.709677e+00 8.064516e+00 -3.206062e-08 -3.462547e-08 -1.778296e-09 0.000000e+00 0.000000e+00 0.000000e+00
-8.064516e+00 -8.709677e+00 8.709677e+00 -3.046400e-08 -3.290112e-08 1.564571e-09 0.000000e+00 0.000000e+00 0.000000e+00
-8.064516e+00 -8.709677e+00 9.354839e+00 -2.870503e-08 -3.100143e-08 4.328851e-09 0.000000e+00 0.000000e+00 0.000000e+00
-8.064516e+00 -8.709677e+00 1.000000e+01 -2.686152e-08 -2.901044e-08 6.562298e-09 0.000000e+00 0.000000e+00 0.000000e+00
-8.064516e+00 -8.064516e+00 -1.000000e+01 3.013257e-08 3.013257e-08 8.709285e-09 0.000000e+00 0.000000e+00 0.000000e+00
-8.064516e+00 -8.064516e+00 -9.354839e+00 3.240852e-08 3.240852e-08 6.437003e-09 0.000000e+00 0.000000e+00 0.000000e+00
-8.064516e+00 -8.064516e+00 -8.709677e+00 3.462547e-08 3.462547e-08 3.556591e-09 0.000000e+00 0.000000e+00 0.000000e+00
-8.064516e+00 -8.064516e+00 -8.064516e+00 3.669300e-08 3.669300e-08 -1.880638e-16 0.000000e+00 0.000000e+00 0.000000e+00
-8.064516e+00 -8.064516e+00 -7.419355e+00 3.849766e-08 3.849766e-08 -4.284957e-09 0.000000e+00 0.000000e+00 0.000000e+00
-8.064516e+00 -8.064516e+00 -6.774194e+00 3.990310e-08 3.990310e-08 -9.323391e-09 0.000000e+00 0.000000e+00 0.000000e+00
-8.064516e+00 -8.064516e+00 -6.129032e+00 4.075314e-08 4.075314e-08 -1.510011e-08 0.000000e+00 0.000000e+00 0.000000e+00
-8.064516e+00 -8.064516e+00 -5.483871e+00 4.087885e-08 4.087885e-08 -2.154556e-08 0.000000e+00 0.000000e+00 0.000000e+00
-8.064516e+00 -8.064516e+00 -4.838710e+00 4.011045e-08 4.011045e-08 -2.852299e-08 0.000000e+00 0.000000e+00 0.000000e+00
-8.064516e+00 -8.064516e+00 -4.193548e+00 3.829426e-08 3.829426e-08 -3.581986e-08 0.000000e+00 0.000000e+00 0.000000e+00
-8.064516e+00 -8.064516e+00 -3.548387e+00 3.531388e-08 3.531388e-08 -4.314714e-08 0.000000e+00 0.000000e+00 0.000000e+00
-8.064516e+00 -8.064516e+00 -2.903226e+00 3.111313e-08 3.111313e-08 -5.014976e-08 0.000000e+00 0.000000e+00 0.000000e+00
-8.064516e+00 -8.064516e+00 -2.258065e+00 2.571707e-08 2.571707e-08 -5.643060e-08 0.000000e+00 0.000000e+00 0.000000e+00
-8.064516e+00 -8.064516e+00 -1.612903e+00 1.924602e-08 1.924602e-08 -6.158726e-08 0.000000e+00 0.000000e+00 0.000000e+00
