x y z Bx By Bz Ex Ey Ez
-5.483871e+00 6.129032e+00 4.193548e+00 -1.028937e+00 1.149989e+00 -4.842057e-01 0.000000e+00 0.000000e+00 0.000000e+00
-5.483871e+00 6.129032e+00 4.838710e+00 -1.006297e+00 1.124685e+00 -2.630843e-01 0.000000e+00 0.000000e+00 0.000000e+00
-5.483871e+00 6.129032e+00 5.483871e+00 -9.559610e-01 1.068427e+00 -7.938778e-02 0.000000e+00 0.000000e+00 0.000000e+00
-5.483871e+00 6.129032e+00 6.129032e+00 -8.882413e-01 9.927403e-01 6.599934e-02 0.000000e+00 0.000000e+00 0.000000e+00
-5.483871e+00 6.129032e+00 6.774194e+00 -8.115451e-01 9.070210e-01 1.757969e-01 0.000000e+00 0.000000e+00 0.000000e+00
-5.483871e+00 6.129032e+00 7.419355e+00 -7.321475e-01 8.182825e-01 2.546600e-01 0.000000e+00 0.000000e+00 0.000000e+00
-5.483871e+00 6.129032e+00 8.064516e+00 -6.543646e-01 7.313487e-01 3.079363e-01 0.000000e+00 0.000000e+00 0.000000e+00
-5.483871e+00 6.129032e+00 8.709677e+00 -5.809093e-01 6.492516e-01 3.408676e-01 0.000000e+00 0.000000e+00 0.000000e+00
-5.483871e+00 6.129032e+00 9.354839e+00 -5.132857e-01 5.736722e-01 3.581547e-01 0.000000e+00 0.000000e+00 0.000000e+00
-5.483871e+00 6.129032e+00 1.000000e+01 -4.521454e-01 5.053389e-01 3.637754e-01 0.000000e+00 0.000000e+00 0.000000e+00
-5.483871e+00 6.774194e+00 -1.000000e+01 4.005511e-01 -4.947984e-01 3.019968e-01 0.000000e+00 0.000000e+00 0.000000e+00
-5.483871e+00 6.774194e+00 -9.354839e+00 4.504149e-01 -5.563949e-01 2.899223e-01 0.000000e+00 0.000000e+00 0.000000e+00
-5.483871e+00 6.774194e+00 -8.709677e+00 5.045228e-01 -6.232340e-01 2.667339e-01 0.000000e+00 0.000000e+00 0.000000e+00
-5.483871e+00 6.774194e+00 -8.064516e+00 5.620139e-01 -6.942524e-01 2.292135e-01 0.000000e+00 0.000000e+00 0.000000e+00
-5.483871e+00 6.774194e+00 -7.419355e+00 6.213249e-01 -7.675190e-01 1.737379e-01 0.000000e+00 0.000000e+00 0.000000e+00
-5.483871e+00 6.774194e+00 -6.774194e+00 6.799583e-01 -8.399485e-01 9.650202e-02 0.000000e+00 0.000000e+00 0.000000e+00
-5.483871e+00 6.774194e+00 -6.129032e+00 7.342551e-01 -9.070210e-01 -6.061969e-03 0.000000e+00 0.000000e+00 0.000000e+00
-5.483871e+00 6.774194e+00 -5.483871e+00 7.792355e-01 -9.625850e-01 -1.366134e-01 0.000000e+00 0.000000e+00 0.000000e+00
-5.483871e+00 6.774194e+00 -4.838710e+00 8.086081e-01 -9.988688e-01 -2.959611e-01 0.000000e+00 0.000000e+00 0.000000e+00
-5.483871e+00 6.774194e+00 -4.193548e+00 8.150784e-01 -1.006862e+00 -4.819166e-01 0.000000e+00 0.000000e+00 0.000000e+00
-5.483871e+00 6.774194e+00 -3.548387e+00 7.910866e-01 -9.772246e-01 -6.881466e-01 0.000000e+00 0.000000e+00 0.000000e+00
-5.483871e+00 6.774194e+00 -2.903226e+00 7.300383e-01 -9.018120e-01 -9.034025e-01 0.000000e+00 0.000000e+00 0.000000e+00
-5.483871e+00 6.774194e+00 -2.258065e+00 6.279277e-01 -7.756754e-01 -1.111626e+00 0.000000e+00 0.000000e+00 0.000000e+00
-5.483871e+00 6.774194e+00 -1.612903e+00 4.850180e-01 -5.991399e-01 -1.293381e+00 0.000000e+00 0.000000e+00 0.000000e+00
-5.483871e+00 6.774194e+00 -9.677419e-01 3.070191e-01 -3.792589e-01 -1.428743e+00 0.000000e+00 0.000000e+00 0.000000e+00
-5.483871e+00 6.774194e+00 -3.225806e-01 1.051627e-01 -1.299069e-01 -1.501146e+00 0.000000e+00 0.000000e+00 0.000000e+00
-5.483871e+00 6.774194e+00 3.225806e-01 -1.051627e-01 1.299069e-01 -1.501146e+00 0.000000e+00 0.000000e+00 0.000000e+00
-5.483871e+00 6.774194e+00 9.677419e-01 -3.070191e-01 3.792589e-01 -1.428743e+00 0.000000e+00 0.000000e+00 0.000000e+00
-5.483871e+00 6.774194e+00 1.612903e+00 -4.850180e-01 5.991399e-01 -1.293381e+00 0.000000e+00 0.000000e+00 0.000000e+00
-5.483871e+00 6.774194e+00 2.258065e+00 -6.279277e-01 7.756754e-01 -1.111626e+00 0.000000e+00 0.000000e+00 0.000000e+00
-5.483871e+00 6.774194e+00 2.903226e+00 -7.300383e-01 9.018120e-01 -9.034025e-01 0.000000e+00 0.000000e+00 0.000000e+00
-5.483871e+00 6.774194e+00 3.548387e+00 -7.910866e-01 9.772246e-01 -6.881466e-01 0.000000e+00 0.000000e+00 0.000000e+00
-5.483871e+00 6.774194e+00 4.193548e+00 -8.150784e-01 1.006862e+00 -4.819166e-01 0.000000e+00 0.000000e+00 0.000000e+00
-5.483871e+00 6.774194e+00 4.838710e+00 -8.086081e-01 9.988688e-01 -2.959611e-01 0.000000e+00 0.000000e+00 0.000000e+00
-5.483871e+00 6.774194e+00 5.483871e+00 -7.792355e-01 9.625850e-01 -1.366134e-01 0.000000e+00 0.000000e+00 0.000000e+00
-5.483871e+00 6.774194e+00 6.129032e+00 -7.342551e-01 9.070210e-01 -6.061969e-03 0.000000e+00 0.000000e+00 0.000000e+00
-5.483871e+00 6.774194e+00 6.774194e+00 -6.799583e-01 8.399485e-01 9.650202e-02 0.000000e+00 0.000000e+00 0.000000e+00
-5.483871e+00 6.774194e+00 7.419355e+00 -6.213249e-01 7.675190e-01 1.737379e-01 0.000000e+00 0.000000e+00 0.000000e+00
-5.483871e+00 6.774194e+00 8.064516e+00 -5.620139e-01 6.942524e-01 2.292135e-01 0.000000e+00 0.000000e+00 0.000000e+00
-5.483871e+00 6.774194e+00 8.709677e+00 -5.045228e-01 6.232340e-01 2.667339e-01 0.000000e+00 0.000000e+00 0.000000e+00
-5.483871e+00 6.774194e+00 9.354839e+00 -4.504149e-01 5.563949e-01 2.899223e-01 0.000000e+00 0.000000e+00 0.000000e+00
-5.483871e+00 6.774194e+00 1.000000e+01 -4.005511e-01 4.947984e-01 3.019968e-01 0.000000e+00 0.000000e+00 0.000000e+00
-5.483871e+00 7.419355e+00 -1.000000e+01 3.528394e-01 -4.773710e-01 2.463850e-01 0.000000e+00 0.000000e+00 0.000000e+00
-5.483871e+00 7.419355e+00 -9.354839e+00 3.930405e-01 -5.317607e-01 2.296058e-01 0.000000e+00 0.000000e+00 0.000000e+00
-5.483871e+00 7.419355e+00 -8.709677e+00 4.358060e-01 -5.896199e-01 2.025533e-01 0.000000e+00 0.000000e+00 0.000000e+00
-5.483871e+00 7.419355e+00 -8.064516e+00 4.802080e-01 -6.496932e-01 1.627058e-01 0.000000e+00 0.000000e+00 0.000000e+00
-5.483871e+00 7.419355e+00 -7.419355e+00 5.247641e-01 -7.099749e-01 1.073686e-01 0.000000e+00 0.000000e+00 0.000000e+00
-5.483871e+00 7.419355e+00 -6.774194e+00 5.672966e-01 -7.675190e-01 3.390007e-02 0.000000e+00 0.000000e+00 0.000000e+00
-5.483871e+00 7.419355e+00 -6.129032e+00 6.048175e-01 -8.182825e-01 -5.992000e-02 0.000000e+00 0.000000e+00 0.000000e+00
-5.483871e+00 7.419355e+00 -5.483871e+00 6.334832e-01 -8.570655e-01 -1.753587e-01 0.000000e+00 0.000000e+00 0.000000e+00
-5.483871e+00 7.419355e+00 -4.838710e+00 6.486878e-01 -8.776364e-01 -3.120485e-01 0.000000e+00 0.000000e+00 0.000000e+00
-5.483871e+00 7.419355e+00 -4.193548e+00 6.453655e-01 -8.731415e-01 -4.672329e-01 0.000000e+00 0.000000e+00 0.000000e+00
-5.483871e+00 7.419355e+00 -3.548387e+00 6.185630e-01 -8.368794e-01 -6.351021e-01 0.000000e+00 0.000000e+00 0.000000e+00
-5.483871e+00 7.419355e+00 -2.903226e+00 5.642850e-01 -7.634444e-01 -8.064727e-01 0.000000e+00 0.000000e+00 0.000000e+00
-5.483871e+00 7.419355e+00 -2.258065e+00 4.805134e-01 -6.501064e-01 -9.691028e-01 0.000000e+00 0.000000e+00 0.000000e+00
-5.483871e+00 7.419355e+00 -1.612903e+00 3.681767e-01 -4.981214e-01 -1.108862e+00 0.000000e+00 0.000000e+00 0.000000e+00
-5.483871e+00 7.419355e+00 -9.677419e-01 2.317463e-01 -3.135391e-01 -1.211745e+00 0.000000e+00 0.000000e+00 0.000000e+00
-5.483871e+00 7.419355e+00 -3.225806e-01 7.914901e-02 -1.070840e-01 -1.266384e+00 0.000000e+00 0.000000e+00 0.000000e+00
-5.483871e+00 7.419355e+00 3.225806e-01 -7.914901e-02 1.070840e-01 -1.266384e+00 0.000000e+00 0.000000e+00 0.000000e+00
-5.483871e+00 7.419355e+00 9.677419e-01 -2.317463e-01 3.135391e-01 -1.211745e+00 0.000000e+00 0.000000e+00 0.000000e+00
-5.483871e+00 7.419355e+00 1.612903e+00 -3.681767e-01 4.981214e-01 -1.108862e+00 0.000000e+00 0.000000e+00 0.000000e+00
-5.483871e+00 7.419355e+00 2.258065e+00 -4.805134e-01 6.501064e-01 -9.691028e-01 0.000000e+00 0.000000e+00 0.000000e+00
-5.483871e+00 7.419355e+00 2.903226e+00 -5.642850e-01 7.634444e-01 -8.064727e-01 0.000000e+00 0.000000e+00 0.000000e+00
-5.483871e+00 7.419355e+00 3.548387e+00 -6.185630e-01 8.368794e-01 -6.351021e-01 0.000000e+00 0.000000e+00 0.000000e+00
-5.483871e+00 7.419355e+00 4.193548e+00 -6.453655e-01 8.731415e-01 -4.672329e-01 0.000000e+00 0.000000e+00 0.000000e+00
-5.483871e+00 7.419355e+00 4.838710e+00 -6.486878e-01 8.776364e-01 -3.120485e-01 0.000000e+00 0.000000e+00 0.000000e+00
-5.483871e+00 7.419355e+00 5.483871e+00 -6.334832e-01 8.570655e-01 -1.753587e-01 0.000000e+00 0.000000e+00 0.000000e+00
-5.483871e+00 7.419355e+00 6.129032e+00 -6.048175e-01 8.182825e-01 -5.992000e-02 0.000000e+00 0.000000e+00 0.000000e+00
-5.483871e+00 7.419355e+00 6.774194e+00 -5.672966e-01 7.675190e-01 3.390007e-02 0.000000e+00 0.000000e+00 0.000000e+00
-5.483871e+00 7.419355e+00 7.419355e+00 -5.247641e-01 7.099749e-01 1.073686e-01 0.000000e+00 0.000000e+00 0.000000e+00
-5.483871e+00 7.419355e+00 8.064516e+00 -4.802080e-01 6.496932e-01 1.627058e-01 0.000000e+00 0.000000e+00 0.000000e+00
-5.483871e+00 7.419355e+00 8.709677e+00 -4.358060e-01 5.896199e-01 2.025533e-01 0.000000e+00 0.000000e+00 0.000000e+00
-5.483871e+00 7.419355e+00 9.354839e+00 -3.930405e-01 5.317607e-01 2.296058e-01 0.000000e+00 0.000000e+00 0.000000e+00
-5.483871e+00 7.419355e+00 1.000000e+01 -3.528394e-01 4.773710e-01 2.463850e-01 0.000000e+00 0.000000e+00 0.000000e+00
-5.483871e+00 8.064516e+00 -1.000000e+01 3.093953e-01 -4.549931e-01 1.972615e-01 0.000000e+00 0.000000e+00 0.000000e+00
-5.483871e+00 8.064516e+00 -9.354839e+00 3.414762e-01 -5.021709e-01 1.773183e-01 0.000000e+00 0.000000e+00 0.000000e+00
-5.483871e+00 8.064516e+00 -8.709677e+00 3.749083e-01 -5.513358e-01 1.481119e-01 0.000000e+00 0.000000e+00 0.000000e+00
-5.483871e+00 8.064516e+00 -8.064516e+00 4.087885e-01 -6.011596e-01 1.077278e-01 0.000000e+00 0.000000e+00 0.000000e+00
-5.483871e+00 8.064516e+00 -7.419355e+00 4.417914e-01 -6.496932e-01 5.423526e-02 0.000000e+00 0.000000e+00 0.000000e+00
-5.483871e+00 8.064516e+00 -6.774194e+00 4.720916e-01 -6.942524e-01 -1.410545e-02 0.000000e+00 0.000000e+00 0.000000e+00
-5.483871e+00 8.064516e+00 -6.129032e+00 4.973171e-01 -7.313487e-01 -9.853962e-02 0.000000e+00 0.000000e+00 0.000000e+00
-5.483871e+00 8.064516e+00 -5.483871e+00 5.145648e-01 -7.567130e-01 -1.994161e-01 0.000000e+00 0.000000e+00 0.000000e+00
-5.483871e+00 8.064516e+00 -4.838710e+00 5.205197e-01 -7.654702e-01 -3.157139e-01 0.000000e+00 0.000000e+00 0.000000e+00
-5.483871e+00 8.064516e+00 -4.193548e+00 5.117142e-01 -7.525209e-01 -4.445662e-01 0.000000e+00 0.000000e+00 0.000000e+00
-5.483871e+00 8.064516e+00 -3.548387e+00 4.849501e-01 -7.131619e-01 -5.809028e-01 0.000000e+00 0.000000e+00 0.000000e+00
-5.483871e+00 8.064516e+00 -2.903226e+00 4.378648e-01 -6.439189e-01 -7.173733e-01 0.000000e+00 0.000000e+00 0.000000e+00
-5.483871e+00 8.064516e+00 -2.258065e+00 3.695622e-01 -5.434739e-01 -8.447137e-01 0.000000e+00 0.000000e+00 0.000000e+00
-5.483871e+00 8.064516e+00 -1.612903e+00 2.811650e-01 -4.134780e-01 -9.526532e-01 0.000000e+00 0.000000e+00 0.000000e+00
-5.483871e+00 8.064516e+00 -9.677419e-01 1.761052e-01 -2.589783e-01 -1.031309e+00 0.000000e+00 0.000000e+00 0.000000e+00
-5.483871e+00 8.064516e+00 -3.225806e-01 5.999327e-02 -8.822539e-02 -1.072821e+00 0.000000e+00 0.000000e+00 0.000000e+00
-5.483871e+00 8.064516e+00 3.225806e-01 -5.999327e-02 8.822539e-02 -1.072821e+00 0.000000e+00 0.000000e+00 0.000000e+00
-5.483871e+00 8.064516e+00 9.677419e-01 -1.761052e-01 2.589783e-01 -1.031309e+00 0.000000e+00 0.000000e+00 0.000000e+00
-5.483871e+00 8.064516e+00 1.612903e+00 -2.811650e-01 4.134780e-01 -9.526532e-01 0.000000e+00 0.000000e+00 0.000000e+00
-5.483871e+00 8.064516e+00 2.258065e+00 -3.695622e-01 5.434739e-01 -8.447137e-01 0.000000e+00 0.000000e+00 0.000000e+00
-5.483871e+00 8.064516e+00 2.903226e+00 -4.378648e-01 6.439189e-01 -7.173733e-01 0.000000e+00 0.000000e+00 0.000000e+00
-5.483871e+00 8.064516e+00 3.548387e+00 -4.849501e-01 7.131619e-01 -5.809028e-01 0.000000e+00 0.000000e+00 0.000000e+00
-5.483871e+00 8.064516e+00 4.193548e+00 -5.117142e-01 7.525209e-01 -4.445662e-01 0.000000e+00 0.000000e+00 0.000000e+00
-5.483871e+00 8.064516e+00 4.838710e+00 -5.205197e-01 7.654702e-01 -3.157139e-01 0.000000e+00 0.000000e+00 0.000000e+00
-5.483871e+00 8.064516e+00 5.483871e+00 -5.145648e-01 7.567130e-01 -1.994161e-01 0.000000e+00 0.000000e+00 0.000000e+00
-5.483871e+00 8.064516e+00 6.129032e+00 -4.973171e-01 7.313487e-01 -9.853962e-02 0.000000e+00 0.000000e+00 0.000000e+00
-5.483871e+00 8.064516e+00 6.774194e+00 -4.720916e-01 6.942524e-01 -1.410545e-02 0.000000e+00 0.000000e+00 0.000000e+00
-5.483871e+00 8.064516e+00 7.419355e+00 -4.417914e-01 6.496932e-01 5.423526e-02 0.000000e+00 0.000000e+00 0.000000e+00
-5.483871e+00 8.064516e+00 8.064516e+00 -4.087885e-01 6.011596e-01 1.077278e-01 0.000000e+00 0.000000e+00 0.000000e+00
-5.483871e+00 8.064516e+00 8.709677e+00 -3.749083e-01 5.513358e-01 1.481119e-01 0.000000e+00 0.000000e+00 0.000000e+00
-5.483871e+00 8.064516e+00 9.354839e+00 -3.414762e-01 5.021709e-01 1.773183e-01 0.000000e+00 0.000000e+00 0.000000e+00
-5.483871e+00 8.064516e+00 1.000000e+01 -3.093953e-01 4.549931e-01 1.972615e-01 0.000000e+00 0.000000e+00 0.000000e+00
-5.483871e+00 8.709677e+00 -1.000000e+01 2.703351e-01 -4.293558e-01 1.545749e-01 0.000000e+00 0.000000e+00 0.000000e+00
-5.483871e+00 8.709677e+00 -9.354839e+00 2.957023e-01 -4.696449e-01 1.327562e-01 0.000000e+00 0.000000e+00 0.000000e+00
-5.483871e+00 8.709677e+00 -8.709677e+00 3.215783e-01 -5.107420e-01 1.027556e-01 0.000000e+00 0.000000e+00 0.000000e+00
-5.483871e+00 8.709677e+00 -8.064516e+00 3.471374e-01 -5.513358e-01 6.316538e-02 0.000000e+00 0.000000e+00 0.000000e+00
-5.483871e+00 8.709677e+00 -7.419355e+00 3.712422e-01 -5.896199e-01 1.265958e-02 0.000000e+00 0.000000e+00 0.000000e+00
-5.483871e+00 8.709677e+00 -6.774194e+00 3.924066e-01 -6.232340e-01 -4.982941e-02 0.000000e+00 0.000000e+00 0.000000e+00
-5.483871e+00 8.709677e+00 -6.129032e+00 4.087880e-01 -6.492516e-01 -1.248723e-01 0.000000e+00 0.000000e+00 0.000000e+00
-5.483871e+00 8.709677e+00 -5.483871e+00 4.182300e-01 -6.642477e-01 -2.122505e-01 0.000000e+00 0.000000e+00 0.000000e+00
-5.483871e+00 8.709677e+00 -4.838710e+00 4.183779e-01 -6.644825e-01 -3.106387e-01 0.000000e+00 0.000000e+00 0.000000e+00
-5.483871e+00 8.709677e+00 -4.193548e+00 4.068851e-01 -6.462293e-01 -4.173181e-01 0.000000e+00 0.000000e+00 0.000000e+00
-5.483871e+00 8.709677e+00 -3.548387e+00 3.817145e-01 -6.062524e-01 -5.280043e-01 0.000000e+00 0.000000e+00 0.000000e+00
-5.483871e+00 8.709677e+00 -2.903226e+00 3.415101e-01 -5.423984e-01 -6.368903e-01 0.000000e+00 0.000000e+00 0.000000e+00
-5.483871e+00 8.709677e+00 -2.258065e+00 2.859843e-01 -4.542104e-01 -7.369904e-01 0.000000e+00 0.000000e+00 0.000000e+00
-5.483871e+00 8.709677e+00 -1.612903e+00 2.162293e-01 -3.434230e-01 -8.208233e-01 0.000000e+00 0.000000e+00 0.000000e+00
-5.483871e+00 8.709677e+00 -9.677419e-01 1.348498e-01 -2.141733e-01 -8.813714e-01 0.000000e+00 0.000000e+00 0.000000e+00
-5.483871e+00 8.709677e+00 -3.225806e-01 4.583738e-02 -7.280054e-02 -9.131525e-01 0.000000e+00 0.000000e+00 0.000000e+00
-5.483871e+00 8.709677e+00 3.225806e-01 -4.583738e-02 7.280054e-02 -9.131525e-01 0.000000e+00 0.000000e+00 0.000000e+00
-5.483871e+00 8.709677e+00 9.677419e-01 -1.348498e-01 2.141733e-01 -8.813714e-01 0.000000e+00 0.000000e+00 0.000000e+00
-5.483871e+00 8.709677e+00 1.612903e+00 -2.162293e-01 3.434230e-01 -8.208233e-01 0.000000e+00 0.000000e+00 0.000000e+00
-5.483871e+00 8.709677e+00 2.258065e+00 -2.859843e-01 4.542104e-01 -7.369904e-01 0.000000e+00 0.000000e+00 0.000000e+00
-5.483871e+00 8.709677e+00 2.903226e+00 -3.415101e-01 5.423984e-01 -6.368903e-01 0.000000e+00 0.000000e+00 0.000000e+00
-5.483871e+00 8.709677e+00 3.548387e+00 -3.817145e-01 6.062524e-01 -5.280043e-01 0.000000e+00 0.000000e+00 0.000000e+00
-5.483871e+00 8.709677e+00 4.193548e+00 -4.068851e-01 6.462293e-01 -4.173181e-01 0.000000e+00 0.000000e+00 0.000000e+00
-5.483871e+00 8.709677e+00 4.838710e+00 -4.183779e-01 6.644825e-01 -3.106387e-01 0.000000e+00 0.000000e+00 0.000000e+00
-5.483871e+00 8.709677e+00 5.483871e+00 -4.182300e-01 6.642477e-01 -2.122505e-01 0.000000e+00 0.000000e+00 0.000000e+00
-5.483871e+00 8.709677e+00 6.129032e+00 -4.087880e-01 6.492516e-01 -1.248723e-01 0.000000e+00 0.000000e+00 0.000000e+00
-5.483871e+00 8.709677e+00 6.774194e+00 -3.924066e-01 6.232340e-01 -4.982941e-02 0.000000e+00 0.000000e+00 0.000000e+00
-5.483871e+00 8.709677e+00 7.419355e+00 -3.712422e-01 5.896199e-01 1.265958e-02 0.000000e+00 0.000000e+00 0.000000e+00
-5.483871e+00 8.709677e+00 8.064516e+00 -3.471374e-01 5.513358e-01 6.316538e-02 0.000000e+00 0.000000e+00 0.000000e+00
-5.483871e+00 8.709677e+00 8.709677e+00 -3.215783e-01 5.107420e-01 1.027556e-01 0.000000e+00 0.000000e+00 0.000000e+00
-5.483871e+00 8.709677e+00 9.354839e+00 -2.957023e-01 4.696449e-01 1.327562e-01 0.000000e+00 0.000000e+00 0.000000e+00
-5.483871e+00 8.709677e+00 1.000000e+01 -2.703351e-01 4.293558e-01 1.545749e-01 0.000000e+00 0.000000e+00 0.000000e+00
-5.483871e+00 9.354839e+00 -1.000000e+01 2.355764e-01 -4.018657e-01 1.180117e-01 0.000000e+00 0.000000e+00 0.000000e+00
-5.483871e+00 9.354839e+00 -9.354839e+00 2.554681e-01 -4.357985e-01 9.534712e-02 0.000000e+00 0.000000e+00 0.000000e+00
-5.483871e+00 9.354839e+00 -8.709677e+00 2.753091e-01 -4.696449e-01 6.557834e-02 0.000000e+00 0.000000e+00 0.000000e+00
-5.483871e+00 9.354839e+00 -8.064516e+00 2.943760e-01 -5.021709e-01 2.770598e-02 0.000000e+00 0.000000e+00 0.000000e+00
-5.483871e+00 9.354839e+00 -7.419355e+00 3.117218e-01 -5.317607e-01 -1.913382e-02 0.000000e+00 0.000000e+00 0.000000e+00
-5.483871e+00 9.354839e+00 -6.774194e+00 3.261625e-01 -5.563949e-01 -7.552597e-02 0.000000e+00 0.000000e+00 0.000000e+00
-5.483871e+00 9.354839e+00 -6.129032e+00 3.362906e-01 -5.736722e-01 -1.415961e-01 0.000000e+00 0.000000e+00 0.000000e+00
-5.483871e+00 9.354839e+00 -5.483871e+00 3.405244e-01 -5.808945e-01 -2.168044e-01 0.000000e+00 0.000000e+00 0.000000e+00
-5.483871e+00 9.354839e+00 -4.838710e+00 3.372083e-01 -5.752377e-01 -2.997407e-01 0.000000e+00 0.000000e+00 0.000000e+00
-5.483871e+00 9.354839e+00 -4.193548e+00 3.247699e-01 -5.540192e-01 -3.879604e-01 0.000000e+00 0.000000e+00 0.000000e+00
-5.483871e+00 9.354839e+00 -3.548387e+00 3.019289e-01 -5.150552e-01 -4.779195e-01 0.000000e+00 0.000000e+00 0.000000e+00
-5.483871e+00 9.354839e+00 -2.903226e+00 2.679399e-01 -4.570740e-01 -5.650672e-01 0.000000e+00 0.000000e+00 0.000000e+00
-5.483871e+00 9.354839e+00 -2.258065e+00 2.228275e-01 -3.801175e-01 -6.441400e-01 0.000000e+00 0.000000e+00 0.000000e+00
-5.483871e+00 9.354839e+00 -1.612903e+00 1.675600e-01 -2.858376e-01 -7.096658e-01 0.000000e+00 0.000000e+00 0.000000e+00
-5.483871e+00 9.354839e+00 -9.677419e-01 1.041039e-01 -1.775891e-01 -7.566248e-01 0.000000e+00 0.000000e+00 0.000000e+00
-5.483871e+00 9.354839e+00 -3.225806e-01 3.531821e-02 -6.024872e-02 -7.811558e-01 0.000000e+00 0.000000e+00 0.000000e+00
-5.483871e+00 9.354839e+00 3.225806e-01 -3.531821e-02 6.024872e-02 -7.811558e-01 0.000000e+00 0.000000e+00 0.000000e+00
-5.483871e+00 9.354839e+00 9.677419e-01 -1.041039e-01 1.775891e-01 -7.566248e-01 0.000000e+00 0.000000e+00 0.000000e+00
-5.483871e+00 9.354839e+00 1.612903e+00 -1.675600e-01 2.858376e-01 -7.096658e-01 0.000000e+00 0.000000e+00 0.000000e+00
-5.483871e+00 9.354839e+00 2.258065e+00 -2.228275e-01 3.801175e-01 -6.441400e-01 0.000000e+00 0.000000e+00 0.000000e+00
-5.483871e+00 9.354839e+00 2.903226e+00 -2.679399e-01 4.570740e-01 -5.650672e-01 0.000000e+00 0.000000e+00 0.000000e+00
-5.483871e+00 9.354839e+00 3.548387e+00 -3.019289e-01 5.150552e-01 -4.779195e-01 0.000000e+00 0.000000e+00 0.000000e+00
-5.483871e+00 9.354839e+00 4.193548e+00 -3.247699e-01 5.540192e-01 -3.879604e-01 0.000000e+00 0.000000e+00 0.000000e+00
-5.483871e+00 9.354839e+00 4.838710e+00 -3.372083e-01 5.752377e-01 -2.997407e-01 0.000000e+00 0.000000e+00 0.000000e+00
-5.483871e+00 9.354839e+00 5.483871e+00 -3.405244e-01 5.808945e-01 -2.168044e-01 0.000000e+00 0.000000e+00 0.000000e+00
-5.483871e+00 9.354839e+00 6.129032e+00 -3.362906e-01 5.736722e-01 -1.415961e-01 0.000000e+00 0.000000e+00 0.000000e+00
-5.483871e+00 9.354839e+00 6.774194e+00 -3.261625e-01 5.563949e-01 -7.552597e-02 0.000000e+00 0.000000e+00 0.000000e+00
-5.483871e+00 9.354839e+00 7.419355e+00 -3.117218e-01 5.317607e-01 -1.913382e-02 0.000000e+00 0.000000e+00 0.000000e+00
-5.483871e+00 9.354839e+00 8.064516e+00 -2.943760e-01 5.021709e-01 2.770598e-02 0.000000e+00 0.000000e+00 0.000000e+00
-5.483871e+00 9.354839e+00 8.709677e+00 -2.753091e-01 4.696449e-01 6.557834e-02 0.000000e+00 0.000000e+00 0.000000e+00
-5.483871e+00 9.354839e+00 9.354839e+00 -2.554681e-01 4.357985e-01 9.534712e-02 0.000000e+00 0.000000e+00 0.000000e+00
-5.483871e+00 9.354839e+00 1.000000e+01 -2.355764e-01 4.018657e-01 1.180117e-01 0.000000e+00 0.000000e+00 0.000000e+00
-5.483871e+00 1.000000e+01 -1.000000e+01 2.049015e-01 -3.736439e-01 8.709285e-02 0.000000e+00 0.000000e+00 0.000000e+00
-5.483871e+00 1.000000e+01 -9.354839e+00 2.203780e-01 -4.018657e-01 6.437003e-02 0.000000e+00 0.000000e+00 0.000000e+00
-5.483871e+00 1.000000e+01 -8.709677e+00 2.354532e-01 -4.293558e-01 3.556591e-02 0.000000e+00 0.000000e+00 0.000000e+00
-5.483871e+00 1.000000e+01 -8.064516e+00 2.495124e-01 -4.549931e-01 -1.880638e-09 0.000000e+00 0.000000e+00 0.000000e+00
-5.483871e+00 1.000000e+01 -7.419355e+00 2.617841e-01 -4.773710e-01 -4.284957e-02 0.000000e+00 0.000000e+00 0.000000e+00
-5.483871e+00 1.000000e+01 -6.774194e+00 2.713411e-01 -4.947984e-01 -9.323391e-02 0.000000e+00 0.000000e+00 0.000000e+00
-5.483871e+00 1.000000e+01 -6.129032e+00 2.771214e-01 -5.053389e-01 -1.510011e-01 0.000000e+00 0.000000e+00 0.000000e+00
-5.483871e+00 1.000000e+01 -5.483871e+00 2.779762e-01 -5.068978e-01 -2.154556e-01 0.000000e+00 0.000000e+00 0.000000e+00
-5.483871e+00 1.000000e+01 -4.838710e+00 2.727511e-01 -4.973696e-01 -2.852299e-01 0.000000e+00 0.000000e+00 0.000000e+00
-5.483871e+00 1.000000e+01 -4.193548e+00 2.604010e-01 -4.748488e-01 -3.581986e-01 0.000000e+00 0.000000e+00 0.000000e+00
-5.483871e+00 1.000000e+01 -3.548387e+00 2.401344e-01 -4.378921e-01 -4.314714e-01 0.000000e+00 0.000000e+00 0.000000e+00
-5.483871e+00 1.000000e+01 -2.903226e+00 2.115693e-01 -3.858028e-01 -5.014976e-01 0.000000e+00 0.000000e+00 0.000000e+00
-5.483871e+00 1.000000e+01 -2.258065e+00 1.748761e-01 -3.188917e-01 -5.643060e-01 0.000000e+00 0.000000e+00 0.000000e+00
-5.483871e+00 1.000000e+01 -1.612903e+00 1.308729e-01 -2.386506e-01 -6.158726e-01 0.000000e+00 0.000000e+00 0.000000e+00
-5.483871e+00 1.000000e+01 -9.677419e-01 8.104238e-02 -1.477832e-01 -6.525765e-01 0.000000e+00 0.000000e+00 0.000000e+00
